id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1623653007492538371,1623653007492538371,2023-02-09 06:00:17 Central Standard Time,2023-02-09,06:00:17,-0600,2582925331,refillstationuk,Refill Station,,Don’t just take our word for it… listen to our customers!  https://t.co/PTt9QgR7BV   #vapeworld #vapejuice #vapeindo #cbd #vapefriends #vapegram #vapelifestyle #cloudchaser #pod #smoke #vapehooligans #vapefamous #smok #subohm #vapeallday #saltnic #vapeaddict #vapeuk #mod  https://t.co/1FrKMUD4RB,en,[],['https://buff.ly/3D0is4W'],['https://pbs.twimg.com/media/FohfzW6WIAQfjcQ.jpg'],0,0,0,"['vapeworld', 'vapejuice', 'vapeindo', 'cbd', 'vapefriends', 'vapegram', 'vapelifestyle', 'cloudchaser', 'pod', 'smoke', 'vapehooligans', 'vapefamous', 'smok', 'subohm', 'vapeallday', 'saltnic', 'vapeaddict', 'vapeuk', 'mod']",[],https://twitter.com/RefillStationUK/status/1623653007492538371,False,,1,https://pbs.twimg.com/media/FohfzW6WIAQfjcQ.jpg,,,,,,,[],,,,
1623647914756124673,1623647914756124673,2023-02-09 05:40:03 Central Standard Time,2023-02-09,05:40:03,-0600,838748649530216448,vapestreams,Vapestreams,,Riot Squad Punx Nic Salt e-liquids   https://t.co/opHkJM0zzn  #vaping #eliquid #vapecommunity #ejuice #vapor #cloudchaser #subohm #vapefam #clouds #ecig #ukvapers #ukvapedeals #vapedeals #vapestreamsuk  https://t.co/aczCwGdxK4,en,[],['https://www.vapestreams.co.uk/product-category/e-liquids/riot-squad-punx-nic-salt/'],['https://pbs.twimg.com/media/FohbLJzXgAgNq9o.jpg'],0,1,0,"['vaping', 'eliquid', 'vapecommunity', 'ejuice', 'vapor', 'cloudchaser', 'subohm', 'vapefam', 'clouds', 'ecig', 'ukvapers', 'ukvapedeals', 'vapedeals', 'vapestreamsuk']",[],https://twitter.com/Vapestreams/status/1623647914756124673,False,,1,https://pbs.twimg.com/media/FohbLJzXgAgNq9o.jpg,,,,,,,[],,,,
1623600273280339969,1623600273280339969,2023-02-09 02:30:44 Central Standard Time,2023-02-09,02:30:44,-0600,2930389484,rusticinlubbock,Ellen Cotton,,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #littleme #topshop #cloudchaser:  https://t.co/fzoFkNx7Nx  https://t.co/IgjhqTUoXF,en,"[{'screen_name': 'poshmarkapp', 'name': 'poshmark', 'id': '357211620'}]",['https://posh.mk/2ofiHCx0gxb'],"['https://pbs.twimg.com/media/Fogv1qcaEAEHS65.jpg', 'https://pbs.twimg.com/media/Fogv10RagAEstcI.jpg', 'https://pbs.twimg.com/media/Fogv2AkaMAAF5Ay.jpg']",0,0,0,"['poshmark', 'fashion', 'style', 'shopmycloset', 'littleme', 'topshop', 'cloudchaser']",[],https://twitter.com/rusticinlubbock/status/1623600273280339969,False,,1,https://pbs.twimg.com/media/Fogv1qcaEAEHS65.jpg,,,,,,,[],,,,
1623479195497304064,1623479195497304064,2023-02-08 18:29:37 Central Standard Time,2023-02-08,18:29:37,-0600,2813119398,breebp2,Roxys Closet FL,,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #cloudchaser:  https://t.co/QwZXKoM0sc  https://t.co/72ti3jmyRR,en,"[{'screen_name': 'poshmarkapp', 'name': 'poshmark', 'id': '357211620'}]",['https://posh.mk/pAleiS9rgxb'],"['https://pbs.twimg.com/media/FofBttKaAAAZDJ1.jpg', 'https://pbs.twimg.com/media/FofBuEQaEAEMz0U.jpg', 'https://pbs.twimg.com/media/FofBuXoaAAEPS3F.jpg']",0,0,0,"['poshmark', 'fashion', 'style', 'shopmycloset', 'cloudchaser']",[],https://twitter.com/Breebp2/status/1623479195497304064,False,,1,https://pbs.twimg.com/media/FofBttKaAAAZDJ1.jpg,,,,,,,[],,,,
1623464408646299648,1623464408646299648,2023-02-08 17:30:52 Central Standard Time,2023-02-08,17:30:52,-0600,1468698518801960963,christina21gee,Christina,,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #cloudchaser #ana #sarahcoventry:  https://t.co/gGM6gpBAcT  https://t.co/JlH6XLwDFF,en,"[{'screen_name': 'poshmarkapp', 'name': 'poshmark', 'id': '357211620'}]",['https://posh.mk/7LsVnxXngxb'],"['https://pbs.twimg.com/media/Foe0Q-iaMAAU1ES.jpg', 'https://pbs.twimg.com/media/Foe0RU3akAEqISs.jpg', 'https://pbs.twimg.com/media/Foe0RltaIAEVZa5.jpg']",0,0,0,"['poshmark', 'fashion', 'style', 'shopmycloset', 'cloudchaser', 'ana', 'sarahcoventry']",[],https://twitter.com/Christina21Gee/status/1623464408646299648,False,,1,https://pbs.twimg.com/media/Foe0Q-iaMAAU1ES.jpg,,,,,,,[],,,,
1623464373007319045,1623464373007319045,2023-02-08 17:30:43 Central Standard Time,2023-02-08,17:30:43,-0600,1424400873619431426,yrasemahinojosa,Yrasema Hinojosa,,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #vintage #cloudchaser:  https://t.co/hMN0iTfw04  https://t.co/RsVC4rE1lb,en,"[{'screen_name': 'poshmarkapp', 'name': 'poshmark', 'id': '357211620'}]",['https://posh.mk/YajTpTWngxb'],"['https://pbs.twimg.com/media/Foe0O2XaIAElFCP.jpg', 'https://pbs.twimg.com/media/Foe0PMBakAAeGDa.jpg', 'https://pbs.twimg.com/media/Foe0PcqaAAAvtR5.jpg']",0,0,0,"['poshmark', 'fashion', 'style', 'shopmycloset', 'vintage', 'cloudchaser']",[],https://twitter.com/YrasemaHinojosa/status/1623464373007319045,False,,1,https://pbs.twimg.com/media/Foe0O2XaIAElFCP.jpg,,,,,,,[],,,,
1623464299313401859,1623464299313401859,2023-02-08 17:30:26 Central Standard Time,2023-02-08,17:30:26,-0600,2747966385,cprincern2,Christina Prince,,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #studioi #cloudchaser #coach:  https://t.co/m0YbLH6HxS  https://t.co/eNSw2Mvbdb,en,"[{'screen_name': 'poshmarkapp', 'name': 'poshmark', 'id': '357211620'}]",['https://posh.mk/7mb8aDVngxb'],"['https://pbs.twimg.com/media/Foe0KqKaYAEaoD4.jpg', 'https://pbs.twimg.com/media/Foe0K64aEAAALpP.jpg', 'https://pbs.twimg.com/media/Foe0LS3aUAEgpu-.jpg']",0,0,0,"['poshmark', 'fashion', 'style', 'shopmycloset', 'studioi', 'cloudchaser', 'coach']",[],https://twitter.com/cprincern2/status/1623464299313401859,False,,1,https://pbs.twimg.com/media/Foe0KqKaYAEaoD4.jpg,,,,,,,[],,,,
1623463756096487425,1623463756096487425,2023-02-08 17:28:16 Central Standard Time,2023-02-08,17:28:16,-0600,1322816370,damaazul48,DAMA AZUL,,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #cloudchaser:  https://t.co/cwTcmelK9q  https://t.co/jyBGHCbm88,en,"[{'screen_name': 'poshmarkapp', 'name': 'poshmark', 'id': '357211620'}]",['https://posh.mk/yHmJY2Lngxb'],"['https://pbs.twimg.com/media/Foezq_oakAE7hKR.jpg', 'https://pbs.twimg.com/media/FoezrVVakAADCVb.jpg', 'https://pbs.twimg.com/media/FoezrrBacAIy6-a.jpg']",0,0,0,"['poshmark', 'fashion', 'style', 'shopmycloset', 'cloudchaser']",[],https://twitter.com/DAMAAZUL48/status/1623463756096487425,False,,1,https://pbs.twimg.com/media/Foezq_oakAE7hKR.jpg,,,,,,,[],,,,
1623406326872145926,1623406326872145926,2023-02-08 13:40:04 Central Standard Time,2023-02-08,13:40:04,-0600,838748649530216448,vapestreams,Vapestreams,,Doozy Seriously Soda 100ml E-Liquid Bottles  https://t.co/MYECNIDSjQ  #vaping #eliquid #vapecommunity #ejuice #vapor #cloudchaser #subohm #vapefam #clouds #ecig #ukvapers #ukvapedeals #vapedeals #vapestreamsuk  https://t.co/5UNVHb2nj3,en,[],['https://www.vapestreams.co.uk/product-category/e-liquids/doozy-seriously-soda-e-liquid-shortfills/'],['https://pbs.twimg.com/media/Fod_c4uX0AIV0b1.jpg'],0,1,1,"['vaping', 'eliquid', 'vapecommunity', 'ejuice', 'vapor', 'cloudchaser', 'subohm', 'vapefam', 'clouds', 'ecig', 'ukvapers', 'ukvapedeals', 'vapedeals', 'vapestreamsuk']",[],https://twitter.com/Vapestreams/status/1623406326872145926,False,,1,https://pbs.twimg.com/media/Fod_c4uX0AIV0b1.jpg,,,,,,,[],,,,
1623285528425627649,1623285528425627649,2023-02-08 05:40:03 Central Standard Time,2023-02-08,05:40:03,-0600,838748649530216448,vapestreams,Vapestreams,,Just Juice Nic Salt E-Liquids 10ml Bottles  https://t.co/MavC0KF3Di  #vaping #eliquid #vapecommunity #ejuice #vapor #cloudchaser #subohm #vapefam #clouds #ecig #ukvapers #ukvapedeals #vapedeals #vapestreamsuk  https://t.co/djQWefM973,en,[],['https://www.vapestreams.co.uk/product-category/e-liquids/just-juice-nicotine-salt-e-liquids/'],['https://pbs.twimg.com/media/FocRlflWYAI38s-.jpg'],0,1,0,"['vaping', 'eliquid', 'vapecommunity', 'ejuice', 'vapor', 'cloudchaser', 'subohm', 'vapefam', 'clouds', 'ecig', 'ukvapers', 'ukvapedeals', 'vapedeals', 'vapestreamsuk']",[],https://twitter.com/Vapestreams/status/1623285528425627649,False,,1,https://pbs.twimg.com/media/FocRlflWYAI38s-.jpg,,,,,,,[],,,,
