id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1623745054350213129,1623745054350213129,2023-02-09 12:06:03 Central Standard Time,2023-02-09,12:06:03,-0600,840942808118751233,m3m3_daddy_ttv,M3M3_DADDY,,Clutch Sova Ult #foryou #fyp #valorant #gaming #gamer #streamer #ultimate #sova #twitch #youtube #tiktok  https://t.co/FCAJnHKS8h,sv,[],[],[],0,0,0,"['foryou', 'fyp', 'valorant', 'gaming', 'gamer', 'streamer', 'ultimate', 'sova', 'twitch', 'youtube', 'tiktok']",[],https://twitter.com/M3M3_DADDY_TTV/status/1623745054350213129,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1623744846400716800/pu/img/w-Y3GXyso4Q5fcG1.jpg,,,,,,,[],,,,
1623716208242466816,1623713434058489856,2023-02-09 10:11:25 Central Standard Time,2023-02-09,10:11:25,-0600,1287865205578518529,fercrypto,CryptoFer79,,@VIMworldGlobal @CREAMethod #LFG #VIMworld 👀🚀 #Live #AMA #TwitterSpace #VimSpace   #CreamMethod Talking about #DeFi and the new Vimworlds #Secondary #Token $POWA 👀💃🏻🕺🏽 #BNB #BNBChainNFTs #Crosschain $VEED $BNB $MATIC $ETH $GALA $SAND $MANA @Nufinetes #Ultimate #NFTplatform #NFTutility 🥇  https://t.co/YCAKQbM7k5,en,"[{'screen_name': 'nufinetes', 'name': 'nufinetes multi-chain wallet', 'id': '1492229771010347010'}]",[],['https://pbs.twimg.com/tweet_video_thumb/FoiZSALWAAAjpJt.jpg'],0,0,3,"['lfg', 'vimworld', 'live', 'ama', 'twitterspace', 'vimspace', 'creammethod', 'defi', 'secondary', 'token', 'bnb', 'bnbchainnfts', 'crosschain', 'ultimate', 'nftplatform', 'nftutility']","['powa', 'veed', 'bnb', 'matic', 'eth', 'gala', 'sand', 'mana']",https://twitter.com/FerCrypto/status/1623716208242466816,False,,1,https://pbs.twimg.com/tweet_video_thumb/FoiZSALWAAAjpJt.jpg,,,,,,,"[{'screen_name': 'VIMworldGlobal', 'name': 'VIMworld', 'id': '1112983424057303042'}, {'screen_name': 'CREAMethod', 'name': 'CREAMethod', 'id': '1038502798487216128'}]",,,,
1623713382607241216,1623713382607241216,2023-02-09 10:00:12 Central Standard Time,2023-02-09,10:00:12,-0600,862662529,harithhaizat55,Pinocchioss,,"Another meeting, another project, another dream come true !!!  Orang lain focus nak compete for the slot and dengan team, kita focus on management side.. Nak sustain lama kena ada plan yang baik.. Nothing impossible !!! #Flyingdisc #Frisbee #Ultimate  https://t.co/LDvZIWXm9l",en,[],[],['https://pbs.twimg.com/media/FoiWtj8aAAI3Q9p.jpg'],0,0,0,"['flyingdisc', 'frisbee', 'ultimate']",[],https://twitter.com/harithhaizat55/status/1623713382607241216,False,,1,https://pbs.twimg.com/media/FoiWtj8aAAI3Q9p.jpg,,,,,,,[],,,,
1623713035050270720,1623713035050270720,2023-02-09 09:58:49 Central Standard Time,2023-02-09,09:58:49,-0600,175185360,actionlimo,Action Limo,"{'type': 'Point', 'coordinates': [40.6502, -74.3478]}","#action #Limousine #inc #call 732 754 4660 #to #experience #the #true #meaning #of #first #class #vip #ultimate #transportation #in #nj #you #won't #be #disappointed @ Westfield, New Jersey  https://t.co/nRt5g9lDZu",en,[],['https://www.instagram.com/p/CocoqRBrSaP/?igshid=YTgzYjQ4ZTY='],[],0,0,0,"['action', 'limousine', 'inc', 'call', 'to', 'experience', 'the', 'true', 'meaning', 'of', 'first', 'class', 'vip', 'ultimate', 'transportation', 'in', 'nj', 'you', 'won', 'be', 'disappointed']",[],https://twitter.com/actionlimo/status/1623713035050270720,False,,0,,,,,,,,[],,,,
1623705797225218050,1623705797225218050,2023-02-09 09:30:03 Central Standard Time,2023-02-09,09:30:03,-0600,2909542704,muyaniearth,Go Confidently 🇺🇸,,The Ultimate Build-Your-Own Sandwich Board  Read in detail 👇  https://t.co/V0YfGDkNuO   #Ultimate | #Build | #Your | #Sandwich  create new website @ $60 only 👉  https://t.co/Bksoy1Ip6K  https://t.co/oOBvBKjG7S,en,[],"['https://www.miatamil.com/world/The-Ultimate-Build-Your-Own-Sandwich-Board-12016694.html?share=utatw', 'http://bit.ly/3GDcRCC']",['https://pbs.twimg.com/media/FoiP0JAagAAy1OU.jpg'],0,0,0,"['ultimate', 'build', 'your', 'sandwich']",[],https://twitter.com/muyaniearth/status/1623705797225218050,False,,1,https://pbs.twimg.com/media/FoiP0JAagAAy1OU.jpg,,,,,,,[],,,,
1623692722291736577,1623692722291736577,2023-02-09 08:38:06 Central Standard Time,2023-02-09,08:38:06,-0600,175185360,actionlimo,Action Limo,"{'type': 'Point', 'coordinates': [40.5177, -74.3929]}","#action #Limousine #inc #call  732 754 4660 #to #experience #the #true #meaning #of #first #class #vip #ultimate #transformation #in #nj #you #won't #be #disappointed @ Edison, New Jersey  https://t.co/KIJCQ85HXv",en,[],['https://www.instagram.com/p/CocfzhaLyGJ/?igshid=YTgzYjQ4ZTY='],[],0,0,0,"['action', 'limousine', 'inc', 'call', 'to', 'experience', 'the', 'true', 'meaning', 'of', 'first', 'class', 'vip', 'ultimate', 'transformation', 'in', 'nj', 'you', 'won', 'be', 'disappointed']",[],https://twitter.com/actionlimo/status/1623692722291736577,False,,0,,,,,,,,[],,,,
1623688295916920832,1623688295916920832,2023-02-09 08:20:31 Central Standard Time,2023-02-09,08:20:31,-0600,1546134303674875906,krypto314,Doo Nuggets,,Do you want a @DrDaoClub #Ultimate #Mutants  #Raffle #CRO #crofam 10 cro per ticket 35 entries LFG  https://t.co/4PAGGB7Sw4  https://t.co/OdKmSF3sl6,en,"[{'screen_name': 'drdaoclub', 'name': 'dr dao club | daolabs ecosystem', 'id': '1520795183981514753'}]",['https://crodoonft.com/tools/raffle/19'],['https://pbs.twimg.com/media/Foh_5lcXsAIqamG.jpg'],0,1,2,"['ultimate', 'mutants', 'raffle', 'cro', 'crofam']",[],https://twitter.com/krypto314/status/1623688295916920832,False,,1,https://pbs.twimg.com/media/Foh_5lcXsAIqamG.jpg,,,,,,,[],,,,
1623687603185762307,1623687603185762307,2023-02-09 08:17:45 Central Standard Time,2023-02-09,08:17:45,-0600,18876154,nhwang,Nick Hwang,,"I've joined the Monarchs(@MonarchsMKE) Milwaukee's Professional Womxn Ultimate Frisbee team, as Assistant Coach. Excited to be involved, helping the org. grow &amp; to help the team excel  Think about supporting ultimate, we’re still accepting sponsorships.  #ultimate",en,"[{'screen_name': 'monarchsmke', 'name': 'milwaukee monarchs', 'id': '1195163699708862464'}]",[],[],0,1,15,['ultimate'],[],https://twitter.com/NHwang/status/1623687603185762307,False,,0,,,,,,,,[],,,,
1623669582589472768,1623669582589472768,2023-02-09 07:06:09 Central Standard Time,2023-02-09,07:06:09,-0600,1574755753378082819,hayatodarts,はやと,,やっと届いたー！！ 重心センターの重さ20gでやってみました！ メイプルカップで当たったAPEXと普段使いのST4と比べながら使ってみよ✨  #JOKERDRIVER #ULTIMATE #ジョーカードライバー #ダーツ #darts  https://t.co/f4bwte3TP6,ja,[],[],"['https://pbs.twimg.com/media/Fohu3xfaUAMogXL.jpg', 'https://pbs.twimg.com/media/Fohu3xkaMAAv7fv.jpg', 'https://pbs.twimg.com/media/Fohu3xgaQAoWJ6k.jpg']",0,0,2,"['jokerdriver', 'ultimate', 'ジョーカードライバー', 'ダーツ', 'darts']",[],https://twitter.com/hayatodarts/status/1623669582589472768,False,,1,https://pbs.twimg.com/media/Fohu3xfaUAMogXL.jpg,,,,,,,[],,,,
1623663040934584322,1623663040934584322,2023-02-09 06:40:09 Central Standard Time,2023-02-09,06:40:09,-0600,482269801,binhamoodahauto,Bin Hamoodah Auto,,تعرف على سيارة جي ام سي #سييرا #دينالي Ultimate Know more about #Sierra #Denali #Ultimate   #أبوظبي #الامارات #جمس #AbuDhabi #AlAin  https://t.co/7k01ZSf8l0,und,[],[],[],0,0,0,"['سييرا', 'دينالي', 'sierra', 'denali', 'ultimate', 'أبوظبي', 'الامارات', 'جمس', 'abudhabi', 'alain']",[],https://twitter.com/BinHamoodahAuto/status/1623663040934584322,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1623662925280935936/pu/img/RtdrHliFpdKEpQbs.jpg,,,,,,,[],,,,
