id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1623603062375084032,1623603062375084032,2023-02-09 02:41:49 Central Standard Time,2023-02-09,02:41:49,-0600,1423208718221467653,tangvivi8,vivi,,Русская упаковка.#vapeshop #vape #vapestore #гатчина #вейпшоп #вейп #вейпшопгатчина #гатчина #тккубус #кубусгатчина #кубус #тккубусгатчина #вэйп #папироскарф #папироскарфгатчина  https://t.co/KNwwoVPhvq,ru,[],[],['https://pbs.twimg.com/media/FogyPslaUAAX4H1.jpg'],0,0,0,"['vapeshop', 'vape', 'vapestore', 'гатчина', 'вейпшоп', 'вейп', 'вейпшопгатчина', 'гатчина', 'тккубус', 'кубусгатчина', 'кубус', 'тккубусгатчина', 'вэйп', 'папироскарф', 'папироскарфгатчина']",[],https://twitter.com/tangvivi8/status/1623603062375084032,False,,1,https://pbs.twimg.com/media/FogyPslaUAAX4H1.jpg,,,,,,,[],,,,
1623500115095994369,1623500115095994369,2023-02-08 19:52:45 Central Standard Time,2023-02-08,19:52:45,-0600,1423208718221467653,tangvivi8,vivi,,EPE UNIK BAR 1200PUFFS.#vapeshop #vape #vapestore #гатчина #вейпшоп #вейп #вейпшопгатчина #гатчина #тккубус #кубусгатчина #кубус #тккубусгатчина #вэйп #папироскарф #папироскарфгатчина  https://t.co/Srxlnek6kI,en,[],[],['https://pbs.twimg.com/media/FofUfa3aAAE9mYQ.jpg'],0,0,0,"['vapeshop', 'vape', 'vapestore', 'гатчина', 'вейпшоп', 'вейп', 'вейпшопгатчина', 'гатчина', 'тккубус', 'кубусгатчина', 'кубус', 'тккубусгатчина', 'вэйп', 'папироскарф', 'папироскарфгатчина']",[],https://twitter.com/tangvivi8/status/1623500115095994369,False,,1,https://pbs.twimg.com/media/FofUfa3aAAE9mYQ.jpg,,,,,,,[],,,,
1623499459945693184,1623499459945693184,2023-02-08 19:50:09 Central Standard Time,2023-02-08,19:50:09,-0600,1423208718221467653,tangvivi8,vivi,,"We are the original Epevape manufacturer with a professional testing team to ensure product quality. The delivery time is stable, and the daily output is not less than 120000pcs #vapeshop #vape #vapestore #гатчина #вейпшоп #вейп #вейпшопгатчина #гатчина #тккубус #кубусгатчина  https://t.co/XmfVegrFia",en,[],[],['https://pbs.twimg.com/media/FofT3nUaEAA5w1S.jpg'],0,0,0,"['vapeshop', 'vape', 'vapestore', 'гатчина', 'вейпшоп', 'вейп', 'вейпшопгатчина', 'гатчина', 'тккубус', 'кубусгатчина']",[],https://twitter.com/tangvivi8/status/1623499459945693184,False,,1,https://pbs.twimg.com/media/FofT3nUaEAA5w1S.jpg,,,,,,,[],,,,
1623479523621670918,1623479523621670918,2023-02-08 18:30:55 Central Standard Time,2023-02-08,18:30:55,-0600,1516123864283156488,vapeo2phl,Vape02,,New drinks available at @VapeO2PHL Chinatown! Try out these amazing drinks at  https://t.co/tOs5CZ1fzQ  #philadelphia #philly #southphilly #vapeo2 #phillygram #universitycity #phillysupportphilly #westphilly #disposables #fishtown #smokeshop #vapestore #cbd #cbdproducts #delta8  https://t.co/BgeqPFSi6r,en,"[{'screen_name': 'vapeo2phl', 'name': 'vape02', 'id': '1516123864283156488'}]",['http://vapeo2chinatown.com'],['https://pbs.twimg.com/media/FofB16LXoAAKyG_.jpg'],0,0,1,"['philadelphia', 'philly', 'southphilly', 'vapeo2', 'phillygram', 'universitycity', 'phillysupportphilly', 'westphilly', 'disposables', 'fishtown', 'smokeshop', 'vapestore', 'cbd', 'cbdproducts', 'delta8']",[],https://twitter.com/VapeO2PHL/status/1623479523621670918,False,,1,https://pbs.twimg.com/media/FofB16LXoAAKyG_.jpg,,,,,,,[],,,,
1623249223360606208,1623249223360606208,2023-02-08 03:15:48 Central Standard Time,2023-02-08,03:15:48,-0600,1326039369338159104,rvvigour,Vigour Rv,,In 2018 by Public Health England to graphically compare the effects of #smokingvsvaping over the course of a month. Read more -   https://t.co/i0jAbKPymg  #vapestore #stopsmoking #vaping #vapelife  https://t.co/a1ec0Qjr9F,en,[],['https://buff.ly/3x6uvKA'],['https://pbs.twimg.com/media/FobwkOUWcAENN8L.png'],0,1,1,"['smokingvsvaping', 'vapestore', 'stopsmoking', 'vaping', 'vapelife']",[],https://twitter.com/RvVigour/status/1623249223360606208,False,,1,https://pbs.twimg.com/media/FobwkOUWcAENN8L.png,,,,,,,[],,,,
1623239292058275841,1623239292058275841,2023-02-08 02:36:20 Central Standard Time,2023-02-08,02:36:20,-0600,1498237253969137664,eoeovape,Eoeo Vape,,"Jec Viya 600 now 🔥5 for only ￡18🔥 2ml of e-liquid and 20mg of nicotine salts In stock, fast delivery within 1-2 days🚚 #eoeovape #jecvape #factory #vape #vapestore #vapeshop #wholesale #vapestrick #vaping #tpd #disposablevape  https://t.co/6FYXOMJ0ie",en,[],[],['https://pbs.twimg.com/media/FobnhcfWAAAxZQ9.jpg'],0,0,0,"['eoeovape', 'jecvape', 'factory', 'vape', 'vapestore', 'vapeshop', 'wholesale', 'vapestrick', 'vaping', 'tpd', 'disposablevape']",[],https://twitter.com/eoeovape/status/1623239292058275841,False,,1,https://pbs.twimg.com/media/FobnhcfWAAAxZQ9.jpg,,,,,,,[],,,,
1623214603252666369,1623214603252666369,2023-02-08 00:58:13 Central Standard Time,2023-02-08,00:58:13,-0600,1240842697365049345,arialaul,Yuoto Vape Aria,,#disposablevape #vape #vapelife #vapeshop #vaping #vapecommunity #vapeusa #vapor #vapenation #vapepen #ecig #puffbar #vapewholesale #vapes #disposablevapepen #vapeuk #disposable #smokeshop #vapestore #vapedaily #delta #vapers #cbd #ecigarette #eliquid #vapeon #puff #disposablepod  https://t.co/FirN2TyC6E,qme,[],[],[],0,1,1,"['disposablevape', 'vape', 'vapelife', 'vapeshop', 'vaping', 'vapecommunity', 'vapeusa', 'vapor', 'vapenation', 'vapepen', 'ecig', 'puffbar', 'vapewholesale', 'vapes', 'disposablevapepen', 'vapeuk', 'disposable', 'smokeshop', 'vapestore', 'vapedaily', 'delta', 'vapers', 'cbd', 'ecigarette', 'eliquid', 'vapeon', 'puff', 'disposablepod']",[],https://twitter.com/ArialauL/status/1623214603252666369,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1623214528883494918/pu/img/Js4yAlsU2BZkkU9A.jpg,,,,,,,[],,,,
1623201862806560770,1623201862806560770,2023-02-08 00:07:36 Central Standard Time,2023-02-08,00:07:36,-0600,1452303518,sunsetvapor,Sunset Vapor CBD,,"Wow, thank you so much for the wonderful feedback! We are so glad to hear that our staff was friendly and helpful during your visit. We look forward to seeing you again soon, Nelisa!  #huntingtonbeach #vapestore #reviews #sunsetvapor  https://t.co/VgOkF3Vf24",en,[],[],['https://pbs.twimg.com/media/FobFZPWXsAE5P6o.jpg'],0,0,0,"['huntingtonbeach', 'vapestore', 'reviews', 'sunsetvapor']",[],https://twitter.com/SunsetVapor/status/1623201862806560770,False,,1,https://pbs.twimg.com/media/FobFZPWXsAE5P6o.jpg,,,,,,,[],,,,
1623146877855334403,1623146877855334403,2023-02-07 20:29:06 Central Standard Time,2023-02-07,20:29:06,-0600,1592469905860747264,axm20787329,Mckesse_vapes_Factory,,"Max disposable vape pen Capacity : 2.0 ML Battery : 1500mAh ( Rechargable )  Ressitance:0.5 ohm Power (W) : 15W Size : 133*19*19 mm Buttonless device, Replaceable pod #vape #vapeon #vapefam #vapelife #vapeshop #vapestore #vapetricks #vapenation #vapecommunity #disposable  https://t.co/mCqxzIFo4W",en,[],[],"['https://pbs.twimg.com/media/FoaS-jwaYAQajYR.jpg', 'https://pbs.twimg.com/media/FoaS-jtaEAAOLTP.jpg']",0,0,1,"['vape', 'vapeon', 'vapefam', 'vapelife', 'vapeshop', 'vapestore', 'vapetricks', 'vapenation', 'vapecommunity', 'disposable']",[],https://twitter.com/axm20787329/status/1623146877855334403,False,,1,https://pbs.twimg.com/media/FoaS-jwaYAQajYR.jpg,,,,,,,[],,,,
1622955579848425473,1622955579848425473,2023-02-07 07:48:57 Central Standard Time,2023-02-07,07:48:57,-0600,928230921563602944,david198884,david,,"Which one, TIK20 VS TIK10, iPhone X vs Pixel 3? #DOTECO #TIK10 #TIK20 #iPhoneX #Pixel3 #VapeShop #VapeStore  https://t.co/8G6R0bjsyj",de,[],[],['https://pbs.twimg.com/media/FoXlfu7acAEv1SP.jpg'],0,0,0,"['doteco', 'tik10', 'tik20', 'iphonex', 'pixel3', 'vapeshop', 'vapestore']",[],https://twitter.com/David198884/status/1622955579848425473,False,,1,https://pbs.twimg.com/media/FoXlfu7acAEv1SP.jpg,,,,,,,[],,,,
