id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1623215216082157568,1623215216082157568,2023-02-08 01:00:40 Central Standard Time,2023-02-08,01:00:40,-0600,2582925331,refillstationuk,Refill Station,,I knew my Science GCSE would come in use one day 🧪 ⚗️  #ulimatejuice #ultimatepuff #ultimate #eliquid #ejuice #premiumliquid #vape #vapelife #vapefam  https://t.co/Cc4UoElTHB,en,[],[],['https://pbs.twimg.com/media/FobRot9XoAAGPHn.jpg'],0,0,0,"['ulimatejuice', 'ultimatepuff', 'ultimate', 'eliquid', 'ejuice', 'premiumliquid', 'vape', 'vapelife', 'vapefam']",[],https://twitter.com/RefillStationUK/status/1623215216082157568,False,,1,https://pbs.twimg.com/media/FobRot9XoAAGPHn.jpg,,,,,,,[],,,,
1613889244996554758,1613889244996554758,2023-01-13 07:22:35 Central Standard Time,2023-01-13,07:22:35,-0600,1104553744014942213,rockstarvapeltd,Rockstar Vape Ltd,,JAN30 code - 30% off Rockstar products ends midnight tonight   Free IQOS device with every order   https://t.co/q7nFhZ2baA  #ulimatejuice #Ultimate #eliquiduk #ejuice #premiumliquid #vapeon #vapelife #vapefam #lostmary #elfbar #elfliq #RockstarVape #iqos #quitsmoking #quitoday  https://t.co/qofYjTWMs2,en,[],['https://www.rockstar-vape.co.uk/'],['https://pbs.twimg.com/media/FmWvpV4XkAAiG7O.jpg'],0,0,0,"['ulimatejuice', 'ultimate', 'eliquiduk', 'ejuice', 'premiumliquid', 'vapeon', 'vapelife', 'vapefam', 'lostmary', 'elfbar', 'elfliq', 'rockstarvape', 'iqos', 'quitsmoking', 'quitoday']",[],https://twitter.com/rockstarvapeltd/status/1613889244996554758,False,,1,https://pbs.twimg.com/media/FmWvpV4XkAAiG7O.jpg,,,,,,,[],,,,
1611021621258493952,1611021621258493952,2023-01-05 09:27:40 Central Standard Time,2023-01-05,09:27:40,-0600,1104553744014942213,rockstarvapeltd,Rockstar Vape Ltd,,Freemax Maxus Pro 168w kit only £55.99   https://t.co/FABoZ4E2WT  #ulimatejuice #ultimate #eliquid #ejuice #premiumliquid #vape #vapelife #vapefam #lostmary #elfbar #elfliq #elf #freemax #freemaxvape #Maxus  https://t.co/4Ic1DPtIDi,en,[],['https://www.rockstar-vape.co.uk/freemax-maxus-pro-168w-vape-kit.html'],['https://pbs.twimg.com/media/Flt_niOXEAML-LN.jpg'],2,0,0,"['ulimatejuice', 'ultimate', 'eliquid', 'ejuice', 'premiumliquid', 'vape', 'vapelife', 'vapefam', 'lostmary', 'elfbar', 'elfliq', 'elf', 'freemax', 'freemaxvape', 'maxus']",[],https://twitter.com/rockstarvapeltd/status/1611021621258493952,False,,1,https://pbs.twimg.com/media/Flt_niOXEAML-LN.jpg,,,,,,,[],,,,
1610692850227843080,1610692850227843080,2023-01-04 11:41:15 Central Standard Time,2023-01-04,11:41:15,-0600,1104553744014942213,rockstarvapeltd,Rockstar Vape Ltd,,Elf Bar FB100 Pod Device Kit  Only £16.99!  Buy elf bars own elfliq nic salts available at 3 for £10 on our website to go with it!   https://t.co/C9cU37E9wW  #ulimatejuice #ultimate #eliquid #ejuice #premiumliquid #vape #vapelife #vapefam #lostmary #elfbar #elfliq #elf  https://t.co/PdXCrmS83s,en,[],['https://www.rockstar-vape.co.uk/elf-bar-fb1000-pod-vape-kit.html'],['https://pbs.twimg.com/media/FlpUmWEXkBcXk_s.jpg'],0,0,0,"['ulimatejuice', 'ultimate', 'eliquid', 'ejuice', 'premiumliquid', 'vape', 'vapelife', 'vapefam', 'lostmary', 'elfbar', 'elfliq', 'elf']",[],https://twitter.com/rockstarvapeltd/status/1610692850227843080,False,,1,https://pbs.twimg.com/media/FlpUmWEXkBcXk_s.jpg,,,,,,,[],,,,
1608830200502157312,1608830200502157312,2022-12-30 08:19:45 Central Standard Time,2022-12-30,08:19:45,-0600,1104553744014942213,rockstarvapeltd,Rockstar Vape Ltd,,Lost Mary 600 Puffs 3 for £12 Free delivery over £20 All flavours in stock!  #ulimatejuice #ultimate #eliquid #ejuice #premiumliquid #vape #vapelife #vapefam #lostmary #elfbar #elfliq   https://t.co/Lw8BIkdrOk  https://t.co/uOO9X84BXX,en,[],['https://www.rockstar-vape.co.uk/lost-mary-bm600-disposable-20mg.html'],['https://pbs.twimg.com/media/FlO2h08WAAECl8G.jpg'],0,1,2,"['ulimatejuice', 'ultimate', 'eliquid', 'ejuice', 'premiumliquid', 'vape', 'vapelife', 'vapefam', 'lostmary', 'elfbar', 'elfliq']",[],https://twitter.com/rockstarvapeltd/status/1608830200502157312,False,,1,https://pbs.twimg.com/media/FlO2h08WAAECl8G.jpg,,,,,,,[],,,,
1606119969703370753,1606119969703370753,2022-12-22 20:50:15 Central Standard Time,2022-12-22,20:50:15,-0600,1311953552240259072,tasty4exotic,Tasty Exotic,,"Jeeter juice, link in bio. Tap in #tapin #sativa,#hybrid,#indica #ulimatejuice #ultimatepuff #ultimate #eliquid #ejuice #geilervapestoff #premiumliquid #vape #vapelife #vapefam #CannabisCommunity #StonerFam  https://t.co/Tg7UNPI6rj",en,[],[],['https://pbs.twimg.com/media/FkoVmKBWIAEdXk1.jpg'],0,0,2,"['tapin', 'sativa', 'hybrid', 'indica', 'ulimatejuice', 'ultimatepuff', 'ultimate', 'eliquid', 'ejuice', 'geilervapestoff', 'premiumliquid', 'vape', 'vapelife', 'vapefam', 'cannabiscommunity', 'stonerfam']",[],https://twitter.com/tasty4exotic/status/1606119969703370753,False,,1,https://pbs.twimg.com/media/FkoVmKBWIAEdXk1.jpg,,,,,,,[],,,,
1606119945284161536,1606119945284161536,2022-12-22 20:50:09 Central Standard Time,2022-12-22,20:50:09,-0600,1311953552240259072,tasty4exotic,Tasty Exotic,,"Jeeter juice, link in bio. Tap in #tapin #sativa,#hybrid,#indica #ulimatejuice #ultimatepuff #ultimate #eliquid #ejuice #geilervapestoff #premiumliquid #vape #vapelife #vapefam #CannabisCommunity #StonerFam  https://t.co/EmMbFWYXyf",en,[],[],['https://pbs.twimg.com/media/FkoVkxmX0AEQpLu.jpg'],0,0,2,"['tapin', 'sativa', 'hybrid', 'indica', 'ulimatejuice', 'ultimatepuff', 'ultimate', 'eliquid', 'ejuice', 'geilervapestoff', 'premiumliquid', 'vape', 'vapelife', 'vapefam', 'cannabiscommunity', 'stonerfam']",[],https://twitter.com/tasty4exotic/status/1606119945284161536,False,,1,https://pbs.twimg.com/media/FkoVkxmX0AEQpLu.jpg,,,,,,,[],,,,
1604770593160589312,1604770593160589312,2022-12-19 03:28:19 Central Standard Time,2022-12-19,03:28:19,-0600,1535205295118761985,official_elux,Elux official,,FIREROSE EX4500 MADE BY ELUX ready stock for bulk quantities WhatsApp+8618482044276 #ulimatejuice #ultimatepuff #ultimate #eliquid #ejuice #geilervapestoff #premiumliquid #vape #vapelife #vapefam  https://t.co/b9mJo0Z9ry,en,[],[],"['https://pbs.twimg.com/media/FkVKAqqUAAAHPx5.jpg', 'https://pbs.twimg.com/media/FkVKAqrVsAADiJt.jpg']",0,0,5,"['ulimatejuice', 'ultimatepuff', 'ultimate', 'eliquid', 'ejuice', 'geilervapestoff', 'premiumliquid', 'vape', 'vapelife', 'vapefam']",[],https://twitter.com/official_elux/status/1604770593160589312,False,,1,https://pbs.twimg.com/media/FkVKAqqUAAAHPx5.jpg,,,,,,,[],,,,
1601094295561195520,1601094295561195520,2022-12-09 00:00:01 Central Standard Time,2022-12-09,00:00:01,-0600,1433352884712738817,schatzebio,Schatze BioTech,,"If you had to say goodbye to one of our fruits, which one would you pick? 🍋🍇Choose wisely!🥳  #schatzebio #vaping #ejuice #vapelife #vapeshop  #besteliquid #nicsalt #vapejuice  #vapecommunity #instagood #quitsmoking #ulimatejuice  https://t.co/2efhnNfcQk",en,[],[],"['https://pbs.twimg.com/media/FjgaHE5UAAAMFnT.jpg', 'https://pbs.twimg.com/media/FjgaIQAUoAAFiMW.jpg']",0,0,0,"['schatzebio', 'vaping', 'ejuice', 'vapelife', 'vapeshop', 'besteliquid', 'nicsalt', 'vapejuice', 'vapecommunity', 'instagood', 'quitsmoking', 'ulimatejuice']",[],https://twitter.com/schatzebio/status/1601094295561195520,False,,1,https://pbs.twimg.com/media/FjgaHE5UAAAMFnT.jpg,,,,,,,[],,,,
1590704795731779585,1590704795731779585,2022-11-10 07:55:51 Central Standard Time,2022-11-10,07:55:51,-0600,1157607182226976768,dennish28839972,Vape.wholesales.OEM.support Customization-Dennis,,CBD Power Bank/1000mA/Micro USB/Rechargeable/ over 400 puffs/Long time energy offer/ accept customization. Enjoy your breathing anytime anywhere #vapelove #vapeusa #disposablevape #cloudchasers #bigapple #Lutovape #ulimatejuice #ultimatepuff #ultimate#vapedistributors#vapefam#CBD  https://t.co/TYnYVNWZrA,en,[],[],"['https://pbs.twimg.com/media/FhNRk6DagAEuvFV.jpg', 'https://pbs.twimg.com/media/FhNRk6EaYAA2eVa.jpg', 'https://pbs.twimg.com/media/FhNRk6CaMAEX3Qe.jpg', 'https://pbs.twimg.com/media/FhNRk6BaYAMt4_c.jpg']",0,0,1,"['vapelove', 'vapeusa', 'disposablevape', 'cloudchasers', 'bigapple', 'lutovape', 'ulimatejuice', 'ultimatepuff']",[],https://twitter.com/DennisH28839972/status/1590704795731779585,False,,1,https://pbs.twimg.com/media/FhNRk6DagAEuvFV.jpg,,,,,,,[],,,,
