Name,Date,Location,#likes,#comments,caption,hashtags,tagged-users
2023-02-16_12-00-05_UTC,2023-02-16 06:00:05,,-1,0,"Vop. Ligero en tu mano, contigo en cada momento.♥️

#VOP #NoSomosHumo
 #LifeStyle #Vapear #CigarrillosElectronicos #Vapeo #VaperLife #VapersWorldwide
 #VapearNoEsFumar #CigarrillosElectronicosDesechables #VaperCommunity #VapeoEspaña #Vapeadores","['#VOP', '#NoSomosHumo', '#LifeStyle', '#Vapear', '#CigarrillosElectronicos', '#Vapeo', '#VaperLife', '#VapersWorldwide', '#VapearNoEsFumar', '#CigarrillosElectronicosDesechables', '#VaperCommunity', '#VapeoEspaña', '#Vapeadores']",[]
2023-02-16_15-57-22_UTC,2023-02-16 09:57:22,,19,1,"A veces nos pasa 🥲
.
.
.
.
.

#vapeo #memevapeo #meme #humor #vapear #vapearcolombia #vapeocolombia","['#vapeo', '#memevapeo', '#meme', '#humor', '#vapear', '#vapearcolombia', '#vapeocolombia']",[]
2023-02-16_18-57-54_UTC,2023-02-16 12:57:54,,17,6,"Por primera vez en la historia  y sin que sirva de precedente....hoy no hay directo amig@s 💨💨 andamos casi todos con virus hemorroidal 🤣🤣 nos vemos el próximo jueves, si los culetes lo permiten 💪💪🤣🤣
#hemorroides #almorranas #vapeo #vapecharla #youtube","['#hemorroides', '#almorranas', '#vapeo', '#vapecharla', '#youtube']",['@s']
2023-02-16_21-44-11_UTC,2023-02-16 15:44:11,"Mexico City, Mexico",6,0,"Después de pasar el día en que todos derraman miel, vamos a tener nuestro Anti San Valentín y arreglar las cosas con Cupido.👼🏻💔🔫
•
•
•
#45minsgo #antisanvalentin #cupido #odiamosacupido #sanvalentin #amor  #cigarroelectronico #vapeo","['#45minsgo', '#antisanvalentin', '#cupido', '#odiamosacupido', '#sanvalentin', '#amor', '#cigarroelectronico', '#vapeo']",[]
2023-02-16_21-54-56_UTC,2023-02-16 15:54:56,,3,0,"El kit Vinci Q de Voopoo es un pod system que ofrece una experiencia de vapeo inmejorable y que destaca por su llamativo diseño y sus 6 colores atractivos y juveniles. Cuenta con una batería interna de 900mAh, ofrece 15W de potencia de salida y permite una inhalación automática o manual para adaptarse a las necesidades de cualquier usuario.
.
.
.
.
.
.
#vaper #nieblavape #humo #vapeo #nicotina #pod #vinviq #voopoo #santiago #viral","['#vaper', '#nieblavape', '#humo', '#vapeo', '#nicotina', '#pod', '#vinviq', '#voopoo', '#santiago', '#viral']",[]
2023-02-16_21-55-06_UTC,2023-02-16 15:55:06,,3,0,"El kit Vinci Q de Voopoo es un pod system que ofrece una experiencia de vapeo inmejorable y que destaca por su llamativo diseño y sus 6 colores atractivos y juveniles. Cuenta con una batería interna de 900mAh, ofrece 15W de potencia de salida y permite una inhalación automática o manual para adaptarse a las necesidades de cualquier usuario.
.
.
.
.
.
.
#vaper #nieblavape #humo #vapeo #nicotina #pod #vinviq #voopoo #santiago #viral","['#vaper', '#nieblavape', '#humo', '#vapeo', '#nicotina', '#pod', '#vinviq', '#voopoo', '#santiago', '#viral']",[]
2023-02-16_22-07-16_UTC,2023-02-16 16:07:16,,746,5,"Sin duda el mejor de todos los Vinci, y con diferencia 👏
Vinci 3 by @voopoo.global 
.
.
.
Undoubtedly the best of all the Vinci, and by far 👏
Vinci 3 by @voopoo.global
.
.
.
Warning ⚠️ Unpaid advertising ⚠️ This product may contain nicotine 🔞 Only for over 18 years 🔞
#vape4life_spain #vape #vapeo #svapo #voopoo #voopoovinci #vapelife #nailsart #vinci3 #podmod","['#vape4life_spain', '#vape', '#vapeo', '#svapo', '#voopoo', '#voopoovinci', '#vapelife', '#nailsart', '#vinci3', '#podmod']","['@voopoo', '@voopoo']"
2023-02-16_22-24-55_UTC,2023-02-16 16:24:55,,10,0,"Vapeo + Musica + Producción
#vaporwave #vapingfriends #vaping #vapers #vapeomexico #vapeo #vapeomx #vapingislife #music #nativeinstruments #logicprox #logic","['#vaporwave', '#vapingfriends', '#vaping', '#vapers', '#vapeomexico', '#vapeo', '#vapeomx', '#vapingislife', '#music', '#nativeinstruments', '#logicprox', '#logic']",[]
2023-02-16_22-56-24_UTC,2023-02-16 16:56:24,,7,0,"😎 Todas son buenas razones para vapear con #Nodriza:

✔️Es de la línea de frutales.

✔️Su sabor original de mix de melones es increible.

✔️Su intensidad en aromas encanta. 

🚨 Si todavía no lo has probado, este es tú momento.

📦 Envíos y puntos de venta en todo el país. Link de WhatsApp en la BIO.

#PampaLiquids #Vapeo #VapeoNacional #Argentina #VapearConEstilo #AromasConcentrados #Sales #oneshot #SaltGaúcha #Nodriza","['#Nodriza', '#PampaLiquids', '#Vapeo', '#VapeoNacional', '#Argentina', '#VapearConEstilo', '#AromasConcentrados', '#Sales', '#oneshot', '#SaltGaúcha', '#Nodriza']",[]
2023-02-17_00-45-44_UTC,2023-02-16 18:45:44,,15,0,"🙃
.
.
.
.
.
.

#vapeo #memevapeo #meme #humor #vapear #vapearcolombia #vapeocolombia","['#vapeo', '#memevapeo', '#meme', '#humor', '#vapear', '#vapearcolombia', '#vapeocolombia']",[]
2023-02-17_04-36-57_UTC,2023-02-16 22:36:57,,5,0,"Deja de fumar, comienza a vapear💨 ♥️ #vapeo #vapear #elvapearsalvavidas #vapearsalvavidas #vapephoto #vapeadores #vapeadoresargentina #ventasargentina #argentina #cigarrilloelectronico #vaper #ventaschile #ventaschilesantiago","['#vapeo', '#vapear', '#elvapearsalvavidas', '#vapearsalvavidas', '#vapephoto', '#vapeadores', '#vapeadoresargentina', '#ventasargentina', '#argentina', '#cigarrilloelectronico', '#vaper', '#ventaschile', '#ventaschilesantiago']",[]
2023-02-17_06-35-59_UTC,2023-02-17 00:35:59,,103,23,"@lanavape_official

LANAVAPE

Professional vape manufacturer. LANA brands owner. Main products include: starter kits, disposable vape, liquids, pods.  lanavape

lanavape.com

LANA BAR XXL 8000 PUFFS

El té Tieguanyin sabor LANABAR XXL ha ganado un gran número de fans con su fragancia de té única. Su sabor helado acompañado de la fragancia pastoral del té es muy digno de elegir.

🔞 Prohibido menores
💰Publicidad no pagada
#handcheck #squonkmod
#vapinginfluencers #vapingsavedmylife
#vapephoto #coilporn
#vapelife #vapefamilly #vapeaddict
#vapearnoesfumar #vapearsalvavidas
#vapespain #vapeeurope #eliquid
#vapelove #vapecommunity #vapeo
 #vapefriends #vapeolibre","['#handcheck', '#squonkmod', '#vapinginfluencers', '#vapingsavedmylife', '#vapephoto', '#coilporn', '#vapelife', '#vapefamilly', '#vapeaddict', '#vapearnoesfumar', '#vapearsalvavidas', '#vapespain', '#vapeeurope', '#eliquid', '#vapelove', '#vapecommunity', '#vapeo', '#vapefriends', '#vapeolibre']",['@lanavape_official']
2023-02-17_09-00-05_UTC,2023-02-17 03:00:05,,15,0,"✨Flerbar Baymax - Lemonade Cola✨

⭐️ Flerbar Disposable Baymax Lemonade Cola: El gusto perfecto del verano, una fresca limonada mezclada con la famosa bebida al gusto cola. ⭐️

➤ 3500 puffs
➤ 650mAh
➤ 0mg

👇Ya disponible en:
- Tu tienda física en Albacete
- Y en nuestra web:
👉 www.elmundodelvaper .com

😤💨¡Entra y descubre la nueva gama completa de
FLERBAR BAYMAX!
🔺¿Te atreves a probarlo?🔺
⠀⠀
🔹NUEVOS REGALOS 🎁 POR COMPRAS:

🔸Finaliza tu pedido y… ¡¡Descubre los magníficos
regalos que tenemos preparados para tí!!

🔹¿Aún no conoces el programa APADRINAMIENTO?
¡Trae un amigo y llevaros los 2 un descuento!

🔹Llega a 20€ en tu pedido con la compra de líquidos,
aromas y resistencias y ACUMULARÁS 1€ de compra
en tu cuenta para próximos pedidos en el apartado
MIS
RECOMPENSAS.
.
.
#vape #vapegram #vaping #vapeadores #potd #liquid
#fruity #dessert #vapeon #eliquid #vapeo #y2k #potd
#picoftheday #recicle #desechable","['#vape', '#vapegram', '#vaping', '#vapeadores', '#potd', '#liquid', '#fruity', '#dessert', '#vapeon', '#eliquid', '#vapeo', '#y2k', '#potd', '#picoftheday', '#recicle', '#desechable']",[]
2023-02-17_12-34-12_UTC,2023-02-17 06:34:12,,8,0,"El vapers mejora tu salud y te permitirá disfrutar de una vida sana, saludable y divertida💫💫💫

Descubre más
👉🏼 vaporada.com

#tiendaonline #vapeshop #vapeo #vapear #vapor #vapearnoesfumar #vapearsalvavidas #vapeaddict #eliquids #ecig #drvape #vaping #vape","['#tiendaonline', '#vapeshop', '#vapeo', '#vapear', '#vapor', '#vapearnoesfumar', '#vapearsalvavidas', '#vapeaddict', '#eliquids', '#ecig', '#drvape', '#vaping', '#vape']",[]
2023-02-17_15-12-12_UTC,2023-02-17 09:12:12,,6,0,"Cosas que pasan 🥲

.
.
.
.
.
.

#vapeo #memevapeo #meme #humor #vapear #vapearcolombia #vapeocolombia","['#vapeo', '#memevapeo', '#meme', '#humor', '#vapear', '#vapearcolombia', '#vapeocolombia']",[]
2023-02-17_15-25-08_UTC,2023-02-17 09:25:08,,15,0,"Según los expertos, existe la creencia de esperar un tiempo para realizar las pruebas de alergia a niños o que hay una edad mínima para ello. 👧🏼 Pero, en algunos casos, esto puede hacer que se retrase de forma innecesaria un diagnóstico. Por tanto, se recomienda:

🔹 Alergias a la leche, realizarla en el mismo momento que aparezca la alergia al niño.

🔹 En el caso de sospechas de alergia a medicamentos, se deben realizar lo antes posible.

🔹 Existen otras alergias que tardan más tiempo en desarrollarse como son a pólenes, ácaros, a animales… Para un diagnóstico certero hace falta estar un tiempo considerable expuesto a ellas.

🏢Visítanos y controlemos juntos ese malestar que producen las alergias Centro de Especialistas Clínica San José, Torre B Consultorio 508, Cúcuta, 📲 citas al 3157289757. https://alergiacucuta.com

#alergias #salud #cucuta #ocaña #bienestar #medicoalergologo #alergologo #febrero #rinitis #ronquidos #tos #salud #asma #estres #asma #vapeo #niñosalergicos #medicoalergologo","['#alergias', '#salud', '#cucuta', '#ocaña', '#bienestar', '#medicoalergologo', '#alergologo', '#febrero', '#rinitis', '#ronquidos', '#tos', '#salud', '#asma', '#estres', '#asma', '#vapeo', '#niñosalergicos', '#medicoalergologo']",[]
2023-02-17_18-03-19_UTC,2023-02-17 12:03:19,,4,0,"📆 Por motivo del _Feriado de Carnaval_ les communicamos a continuación los horarios especiales durante el finde largo:

🕒 *Viernes 17/02* Horario Habitual 👉🏼 10 a 12 hs y 17 a 19 hs 
🕓*Sábado 18/02* Horario Habitual 👉🏼10 a 13 hs
🕔 *Lunes 20/02 ➡️ Solo se tomarán pedidos*
🕖 *Martes 21/02* Horario Habitual 👉🏼 10 a 12 hs y 17 a 19 hs 

Gracias por elegirnos !💜

🏍 Realizamos envíos a todo el país 

📍Estamos en el centro de Ramos mejía 👉🏼 A 1 CUADRA DE LA ESTACIÓN‼️

🕒 Horario Lunes a Viernes 10 a 12 hs y 17 a 19 hs y Sábados 10 a 13 hs

💬 Whatssapp +54 9 11 3849-1405
🔞Prohibido para menores 18 años.

#vapeo #vapeadores #liquidos #baterías #ramosmejia #anubisejuice #chinovape","['#vapeo', '#vapeadores', '#liquidos', '#baterías', '#ramosmejia', '#anubisejuice', '#chinovape']",[]
2023-02-17_18-35-54_UTC,2023-02-17 12:35:54,Montería,18,1,"¿Vino o miedo? 🍷 ¡Salud! 🥂 
 #VapeoSalvaVidas
.
.
.
.
.
.
.
.
.
.
#vaper #vapecolombia #vaping #vape #nofumesvapea #monteria #vapemonteria #vapelife #vapearsalvavidas #vapeshopcolombia #vapelove #vapeco #colombiavapes #vapers  #colombia #vapeacolombia #vapeon #vaperscolombia #vapersmonteria #instavape #vapeo #vaporizador #vapecommunity #vino #copadevino🍷#amigos #parches #experiencia #ridervape","['#VapeoSalvaVidas', '#vaper', '#vapecolombia', '#vaping', '#vape', '#nofumesvapea', '#monteria', '#vapemonteria', '#vapelife', '#vapearsalvavidas', '#vapeshopcolombia', '#vapelove', '#vapeco', '#colombiavapes', '#vapers', '#colombia', '#vapeacolombia', '#vapeon', '#vaperscolombia', '#vapersmonteria', '#instavape', '#vapeo', '#vaporizador', '#vapecommunity', '#vino', '#copadevino', '#amigos', '#parches', '#experiencia', '#ridervape']",[]
2023-02-17_20-00-04_UTC,2023-02-17 14:00:04,,59,5,"#CofeprisTeProtege y te invita a denunciar puntos de venta y comercialización de vapeadores. Juntos por un mundo libre de #vapeo  http://bit.ly/3LPxQ6Z 

#DéjaloYa #DenúncialoYa #ElVapeTeAcortaLaVida #VapearTeDaña","['#CofeprisTeProtege', '#vapeo', '#DéjaloYa', '#DenúncialoYa', '#ElVapeTeAcortaLaVida', '#VapearTeDaña']",[]
2023-02-17_23-00-00_UTC,2023-02-17 17:00:00,,1,0,"🤔Algunas veces es preciso cambiar de vaporizados, si notas al vapear un sabor a quemado y no el sabor de tu líquido habitual, es hora de cambiarlo. 
🗣️También es posible que tu residencia esté dañada, para ello deberás cambiarla.
Acude a nuestro servicio técnico y verifica si tu vaper está en óptimas condiciones⤵️.
.
.
VaporStore🌪️
Tu Vaper al mejor precio😎
Enviamos tu compra🇪🇨
📲 +593 96 907 4710
.
.
#vapeoresponsable #ecuador #vaper #cigarrilloelectronico #mercadolibreecuador #vapeo #vaporstore #mercadolibre #guayaquil #vaping.","['#vapeoresponsable', '#ecuador', '#vaper', '#cigarrilloelectronico', '#mercadolibreecuador', '#vapeo', '#vaporstore', '#mercadolibre', '#guayaquil', '#vaping']",[]
2023-02-17_23-23-28_UTC,2023-02-17 17:23:28,,2,0,"⚡️RECORDATORIO⚡️

Hoy comienza el fin de semana CARNAVALES 2023💥💨‼️

Aquí te traemos una increíble oferta para que no quedes fallo y disfrutes con tus panas todo el fin de semana largo 😜⚡️💥

#ccs #vaperpro #vape #vapear #vapeo #notabaco #delivery #deliveryservice #puffparty #saboresfrutales #likeforpuff #carnavales2023 #playaypuff","['#ccs', '#vaperpro', '#vape', '#vapear', '#vapeo', '#notabaco', '#delivery', '#deliveryservice', '#puffparty', '#saboresfrutales', '#likeforpuff', '#carnavales2023', '#playaypuff']",[]
2023-02-18_00-44-41_UTC,2023-02-17 18:44:41,"San Cristóbal, Venezuela",18,0,"Queremos estar siempre en tus mejores momentos 💨

Vive la experiencia del vapeo con nosotros 😎💨 disfrutemos esto juntos 

No olvides que contamos con delivery en el casco de la ciudad 🛵

Si deseas mayor información comunícate con nosotros a nuestro WhatsApp +58 424-7402525 , en nuestro perfil puedes conseguir el link 

#vapers#vapeo#compra#venta#likeforlikevapers#vapeo#compra#venta#likeforlike
#vapers #vapeo #compra #venta #likeforlike #vapeartteam #vaporizador #vaporizadores #sancristóbal #tachira #capacho #vaporcity #vapor #city #disfrutemosestojuntos #disfrutemos #juntos","['#vapers', '#vapeo', '#compra', '#venta', '#likeforlikevapers', '#vapeo', '#compra', '#venta', '#likeforlike', '#vapers', '#vapeo', '#compra', '#venta', '#likeforlike', '#vapeartteam', '#vaporizador', '#vaporizadores', '#sancristóbal', '#tachira', '#capacho', '#vaporcity', '#vapor', '#city', '#disfrutemosestojuntos', '#disfrutemos', '#juntos']",[]
2023-02-18_00-45-54_UTC,2023-02-17 18:45:54,,11,0,"🥲que dolor 

.
.
.
.
.
.

#vapeo #memevapeo #meme #humor #vapear #vapearcolombia #vapeocolombia","['#vapeo', '#memevapeo', '#meme', '#humor', '#vapear', '#vapearcolombia', '#vapeocolombia']",[]
2023-02-18_01-26-43_UTC,2023-02-17 19:26:43,"Bogotá D.C, Colombia",25,0,Glosario de términos de #Vapeo 💨,['#Vapeo'],[]
2023-02-18_11-12-20_UTC,2023-02-18 05:12:20,,38,7,"- Luxe X - Generando envidia… 😉

📸 @luijete

#vaper #vapers #vaping #vaporesso
#vapeo #vapelife #pod #ecig #juice #vapor #flavors #vaporessofamily #vaporessoentuciudad #luxex

Advertencia: este producto puede contener nicotina. La nicotina es una sustancia química adictiva.
🔞Prohibida la venta a menores de 18 años","['#vaper', '#vapers', '#vaping', '#vaporesso', '#vapeo', '#vapelife', '#pod', '#ecig', '#juice', '#vapor', '#flavors', '#vaporessofamily', '#vaporessoentuciudad', '#luxex']",['@luijete']
2023-02-18_15-07-51_UTC,2023-02-18 09:07:51,,8,0,"🫠🫠

.
.
.
.
.
.

#vapeo #memevapeo #meme #humor #vapear #vapearcolombia #vapeocolombia","['#vapeo', '#memevapeo', '#meme', '#humor', '#vapear', '#vapearcolombia', '#vapeocolombia']",[]
2023-02-19_01-55-03_UTC,2023-02-18 19:55:03,,11,1,"No se preocupen, aquí los asesoramos 

.
.
.
.
.

#vapeo #memevapeo #meme #humor #vapear #vapearcolombia #vapeocolombia","['#vapeo', '#memevapeo', '#meme', '#humor', '#vapear', '#vapearcolombia', '#vapeocolombia']",[]
